record_date,facility_id,region_type,blood_group,product_name,units_requested,current_inventory,forecast_demand,recommended_stock,inventory_gap,predicted_shortage_probability,shortage_risk_level,wastage_rate,expiry_risk,inventory_status,recommended_action
2022-01-01,BB_0051,rural,A_pos,packed_RBC,235,197.0,235.0,261.4,64.4,0.31,Critical,12.69,Low,Adequate,Reorder Soon
2024-10-01,BB_0092,urban,O_pos,cryoprecipitate,260,207.64,248.18,272.0,64.4,0.18,Low,17.49,Moderate,Recovered,Reorder Soon
2024-11-01,BB_0027,rural,O_neg,platelet_concentrate,245,218.5,255.0,282.9,64.4,0.35,Critical,16.24,Moderate,Adequate,Monitor Closely
2022-10-01,BB_0121,urban,AB_neg,group_O_neg_emergency,241,201.0,241.0,265.4,64.4,0.24,Moderate,16.92,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0029,peri_urban,O_pos,packed_RBC,235,197.5,241.33,261.9,64.4,0.16,Low,17.53,Moderate,Adequate,Reorder Soon
2022-03-01,BB_0011,peri_urban,A_pos,packed_RBC,246,218.0,256.0,282.4,64.4,0.2,Low,14.27,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0107,urban,O_pos,cryoprecipitate,248,201.25,239.25,265.6,64.4,0.23,Moderate,14.57,Moderate,Adequate,Reorder Soon
2023-12-01,BB_0003,urban,O_pos,packed_RBC,252,207.0,254.8,271.3,64.3,0.33,Critical,18.36,Moderate,Adequate,Reorder Soon
2022-08-01,BB_0040,rural,O_pos,packed_RBC,219,183.5,221.0,247.8,64.3,0.28,High,20.66,High,Low Stock,Investigate High Wastage
2022-03-01,BB_0132,urban,A_pos,fresh_frozen_plasma,246,212.67,252.0,277.0,64.3,0.23,Moderate,14.32,Moderate,Adequate,Reorder Soon
2023-11-01,BB_0051,peri_urban,A_pos,fresh_frozen_plasma,250,207.0,246.33,271.3,64.3,0.31,Critical,15.99,Moderate,Critical,Reorder Soon
2024-06-01,BB_0060,urban,B_pos,platelet_concentrate,218,199.0,237.0,263.3,64.3,0.25,Moderate,17.81,Moderate,Low Stock,Reorder Soon
2021-07-01,BB_0016,peri_urban,B_pos,platelet_concentrate,246,208.0,246.0,272.3,64.3,0.23,Moderate,13.94,Low,Adequate,Reorder Soon
2024-05-01,BB_0059,urban,B_pos,platelet_concentrate,226,202.0,240.0,266.3,64.3,0.37,Critical,18.59,Moderate,Critical,Monitor Closely
2024-04-01,BB_0108,urban,B_pos,group_O_neg_emergency,250,212.33,251.33,276.6,64.3,0.22,Moderate,11.96,Low,Adequate,Reorder Soon
2023-10-01,BB_0113,urban,O_pos,packed_RBC,240,209.5,242.0,273.8,64.3,0.25,Moderate,19.83,High,Adequate,Investigate High Wastage
2024-11-01,BB_0085,rural,O_pos,platelet_concentrate,223,203.3,240.4,267.5,64.2,0.3,Critical,17.22,Moderate,Adequate,Reorder Soon
2023-07-01,BB_0021,urban,A_neg,platelet_concentrate,238,199.0,238.0,263.2,64.2,0.26,High,16.58,Moderate,Low Stock,Reorder Soon
2023-10-01,BB_0062,urban,O_pos,group_O_neg_emergency,248,215.0,253.5,279.2,64.2,0.33,Critical,18.61,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0071,rural,A_pos,platelet_concentrate,244,201.0,239.5,265.2,64.2,0.16,Low,10.32,Low,Adequate,Reorder Soon
2024-09-01,BB_0117,urban,O_pos,packed_RBC,255,201.86,245.29,266.1,64.2,0.23,Moderate,14.38,Moderate,Recovered,Reorder Soon
2023-10-01,BB_0089,peri_urban,A_neg,platelet_concentrate,242,203.0,242.0,267.2,64.2,0.29,Critical,21.67,High,Recovered,Prioritize Near-Expiry Usage
2023-06-01,BB_0015,peri_urban,B_neg,whole_blood,238,210.5,251.0,274.7,64.2,0.25,Moderate,17.8,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0115,peri_urban,B_pos,packed_RBC,233,200.0,238.67,264.2,64.2,0.27,High,16.12,Moderate,Critical,Reorder Soon
2024-10-01,BB_0103,rural,O_pos,cryoprecipitate,237,207.67,249.0,271.9,64.2,0.32,Critical,17.64,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0093,urban,O_pos,packed_RBC,238,196.33,247.5,260.5,64.2,0.29,High,9.26,Low,Recovered,Reorder Soon
2023-09-01,BB_0061,peri_urban,A_pos,whole_blood,243,207.0,244.33,271.1,64.1,0.27,High,17.7,Moderate,Adequate,Reorder Soon
2021-07-01,BB_0052,urban,AB_neg,whole_blood,249,214.0,249.0,278.1,64.1,0.19,Low,21.96,High,Adequate,Investigate High Wastage
2024-09-01,BB_0088,urban,B_pos,whole_blood,231,205.0,243.25,269.0,64.0,0.32,Critical,17.7,Moderate,Recovered,Reorder Soon
2023-11-01,BB_0127,rural,B_pos,fresh_frozen_plasma,237,199.0,237.0,263.0,64.0,0.24,Moderate,16.08,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0076,peri_urban,O_neg,whole_blood,248,209.0,248.0,273.0,64.0,0.21,Low,14.83,Moderate,Adequate,Reorder Soon
2024-04-01,BB_0015,urban,B_pos,fresh_frozen_plasma,233,199.33,237.33,263.3,64.0,0.25,Moderate,12.94,Low,Low Stock,Reorder Soon
2023-04-01,BB_0107,urban,B_pos,cryoprecipitate,234,205.0,244.0,269.0,64.0,0.23,Moderate,13.93,Low,Adequate,Reorder Soon
2024-07-01,BB_0047,urban,B_pos,packed_RBC,241,205.0,243.5,269.0,64.0,0.33,Critical,21.6,High,Critical,Monitor Closely
2023-02-01,BB_0015,urban,A_pos,fresh_frozen_plasma,242,197.2,239.8,261.1,63.9,0.25,Moderate,19.14,Moderate,Adequate,Reorder Soon
2023-09-01,BB_0105,rural,B_pos,group_O_neg_emergency,241,204.75,243.25,268.6,63.9,0.21,Low,15.93,Moderate,Adequate,Reorder Soon
2023-05-01,BB_0024,urban,B_neg,platelet_concentrate,245,206.0,245.0,269.9,63.9,0.24,Moderate,16.99,Moderate,Critical,Reorder Soon
2022-12-01,BB_0143,rural,O_neg,platelet_concentrate,230,194.0,230.0,257.9,63.9,0.24,Moderate,5.67,Low,Adequate,Reorder Soon
2024-11-01,BB_0103,peri_urban,O_neg,cryoprecipitate,236,200.0,236.0,263.8,63.8,0.32,Critical,6.0,Low,Adequate,Reorder Soon
2024-08-01,BB_0077,urban,B_pos,whole_blood,254,215.0,253.0,278.8,63.8,0.25,Moderate,20.96,High,Low Stock,Investigate High Wastage
2024-12-01,BB_0056,urban,B_pos,fresh_frozen_plasma,249,219.0,251.0,282.8,63.8,0.32,Critical,15.64,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0130,urban,B_pos,group_O_neg_emergency,255,207.0,245.5,270.8,63.8,0.27,High,20.12,High,Recovered,Investigate High Wastage
2024-10-01,BB_0064,rural,O_pos,whole_blood,274,206.0,244.5,269.8,63.8,0.12,Low,18.44,Moderate,Recovered,Reorder Soon
2024-06-01,BB_0075,rural,O_pos,group_O_neg_emergency,217,204.0,242.83,267.7,63.7,0.28,High,15.52,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0022,rural,O_pos,cryoprecipitate,243,204.83,250.17,268.5,63.7,0.19,Low,14.25,Moderate,Adequate,Reorder Soon
2022-10-01,BB_0030,urban,A_pos,platelet_concentrate,229,191.0,229.0,254.7,63.7,0.27,High,19.9,High,Adequate,Prioritize Near-Expiry Usage
2023-12-01,BB_0045,peri_urban,A_pos,platelet_concentrate,247,209.0,247.0,272.7,63.7,0.22,Low,10.05,Low,Recovered,Reorder Soon
2024-12-01,BB_0010,urban,O_pos,group_O_neg_emergency,255,197.43,248.71,261.1,63.7,0.25,Moderate,14.5,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0021,peri_urban,A_pos,packed_RBC,242,208.67,246.0,272.4,63.7,0.26,High,18.66,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0026,peri_urban,B_pos,fresh_frozen_plasma,264,204.25,241.75,267.8,63.6,0.28,High,14.84,Moderate,Low Stock,Reorder Soon
2022-12-01,BB_0034,peri_urban,AB_pos,fresh_frozen_plasma,241,203.0,241.0,266.6,63.6,0.26,High,16.26,Moderate,Adequate,Reorder Soon
2022-07-01,BB_0093,urban,AB_pos,platelet_concentrate,244,204.0,244.0,267.6,63.6,0.29,High,19.12,High,Adequate,Prioritize Near-Expiry Usage
2024-01-01,BB_0064,urban,B_pos,packed_RBC,218,202.0,240.0,265.5,63.5,0.12,Low,13.61,Low,Adequate,Reorder Soon
2021-09-01,BB_0014,peri_urban,AB_pos,cryoprecipitate,248,212.0,248.0,275.5,63.5,0.27,High,22.64,Moderate,Recovered,Reorder Soon
2024-11-01,BB_0138,peri_urban,B_pos,packed_RBC,250,212.0,250.0,275.5,63.5,0.28,High,20.28,High,Adequate,Investigate High Wastage
2024-11-01,BB_0048,urban,A_pos,whole_blood,252,196.2,253.2,259.7,63.5,0.32,Critical,19.78,High,Low Stock,Investigate High Wastage
2024-05-01,BB_0060,peri_urban,B_pos,packed_RBC,248,210.0,248.0,273.5,63.5,0.25,Moderate,19.52,High,Recovered,Investigate High Wastage
2022-03-01,BB_0080,urban,AB_pos,cryoprecipitate,238,202.0,238.0,265.5,63.5,0.27,High,9.41,Low,Recovered,Reorder Soon
2023-12-01,BB_0116,urban,AB_pos,whole_blood,241,200.0,241.0,263.5,63.5,0.29,High,24.0,High,Critical,Investigate High Wastage
2022-08-01,BB_0130,peri_urban,B_pos,cryoprecipitate,231,213.5,252.0,277.0,63.5,0.27,High,14.21,Moderate,Low Stock,Reorder Soon
2024-10-01,BB_0001,urban,AB_pos,whole_blood,262,214.5,255.5,278.0,63.5,0.31,Critical,14.45,Moderate,Low Stock,Reorder Soon
2023-02-01,BB_0125,rural,B_neg,cryoprecipitate,248,209.0,248.0,272.5,63.5,0.29,Critical,5.74,Low,Adequate,Reorder Soon
2022-02-01,BB_0016,urban,AB_neg,group_O_neg_emergency,251,212.0,251.0,275.4,63.4,0.23,Moderate,20.28,High,Adequate,Investigate High Wastage
2024-01-01,BB_0025,peri_urban,AB_pos,group_O_neg_emergency,217,199.0,236.0,262.4,63.4,0.3,Critical,17.32,Moderate,Adequate,Reorder Soon
2024-01-01,BB_0032,urban,AB_neg,platelet_concentrate,239,196.0,239.0,259.4,63.4,0.29,High,18.37,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0102,urban,B_pos,cryoprecipitate,246,210.2,245.2,273.6,63.4,0.17,Low,15.46,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0049,urban,A_pos,packed_RBC,231,204.0,241.0,267.4,63.4,0.37,Critical,17.44,Moderate,Adequate,Monitor Closely
2024-09-01,BB_0064,urban,O_pos,cryoprecipitate,254,204.33,249.11,267.7,63.4,0.12,Low,14.0,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0008,urban,O_neg,platelet_concentrate,255,215.0,250.5,278.4,63.4,0.28,High,15.72,Moderate,Adequate,Reorder Soon
2024-08-01,BB_0038,rural,O_pos,whole_blood,254,209.5,247.5,272.8,63.3,0.23,Moderate,15.98,Moderate,Adequate,Reorder Soon
2024-05-01,BB_0135,peri_urban,O_pos,cryoprecipitate,266,212.67,249.67,276.0,63.3,0.25,Moderate,7.68,Low,Adequate,Reorder Soon
2023-04-01,BB_0058,urban,B_pos,cryoprecipitate,217,194.0,232.33,257.3,63.3,0.21,Low,15.08,Moderate,Low Stock,Reorder Soon
2024-05-01,BB_0071,urban,B_pos,platelet_concentrate,213,199.0,236.0,262.3,63.3,0.16,Low,13.12,Low,Adequate,Reorder Soon
2022-05-01,BB_0008,peri_urban,B_pos,group_O_neg_emergency,232,194.0,232.0,257.3,63.3,0.28,High,11.34,Low,Adequate,Reorder Soon
2023-11-01,BB_0073,urban,O_neg,fresh_frozen_plasma,252,213.0,252.0,276.3,63.3,0.21,Low,8.45,Low,Adequate,Reorder Soon
2022-02-01,BB_0089,peri_urban,O_pos,cryoprecipitate,234,197.0,234.0,260.3,63.3,0.29,Critical,20.3,Moderate,Adequate,Reorder Soon
2024-01-01,BB_0147,rural,B_pos,group_O_neg_emergency,240,201.0,239.0,264.3,63.3,0.24,Moderate,14.48,Moderate,Low Stock,Reorder Soon
2023-01-01,BB_0084,rural,O_pos,cryoprecipitate,280,213.5,250.5,276.8,63.3,0.16,Low,9.74,Low,Adequate,Reorder Soon
2023-05-01,BB_0077,urban,O_neg,cryoprecipitate,260,218.5,254.0,281.8,63.3,0.25,Moderate,17.22,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0133,urban,O_pos,packed_RBC,252,200.2,240.8,263.5,63.3,0.22,Low,14.0,Moderate,Adequate,Reorder Soon
2023-10-01,BB_0032,urban,O_pos,group_O_neg_emergency,239,201.8,238.4,265.0,63.2,0.29,High,16.15,Moderate,Low Stock,Reorder Soon
2024-04-01,BB_0081,rural,A_pos,platelet_concentrate,228,203.33,240.67,266.4,63.1,0.26,High,16.24,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0133,rural,B_pos,platelet_concentrate,238,205.4,240.4,268.5,63.1,0.22,Low,14.72,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0090,rural,O_pos,platelet_concentrate,254,213.8,249.0,276.9,63.1,0.2,Low,14.19,Moderate,Critical,Reorder Soon
2023-04-01,BB_0128,peri_urban,A_pos,packed_RBC,234,214.25,251.0,277.4,63.1,0.29,Critical,11.58,Low,Adequate,Reorder Soon
2024-05-01,BB_0103,peri_urban,O_pos,packed_RBC,256,196.6,246.8,259.7,63.1,0.32,Critical,17.63,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0137,urban,B_pos,platelet_concentrate,256,209.75,246.5,272.8,63.1,0.28,High,19.3,High,Adequate,Prioritize Near-Expiry Usage
2024-02-01,BB_0057,peri_urban,B_neg,group_O_neg_emergency,235,199.0,235.0,262.1,63.1,0.21,Low,6.03,Low,Adequate,Reorder Soon
2024-07-01,BB_0134,peri_urban,AB_neg,whole_blood,239,205.0,239.0,268.1,63.1,0.25,Moderate,17.07,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0008,urban,O_pos,packed_RBC,245,202.5,247.17,265.6,63.1,0.28,High,13.7,Low,Adequate,Reorder Soon
2023-12-01,BB_0004,urban,A_pos,whole_blood,247,220.5,256.75,283.6,63.1,0.25,High,15.71,Moderate,Recovered,Reorder Soon
2023-12-01,BB_0067,rural,B_pos,fresh_frozen_plasma,245,212.33,249.33,275.3,63.0,0.28,High,13.49,Low,Adequate,Reorder Soon
2023-06-01,BB_0131,rural,B_pos,cryoprecipitate,230,192.0,230.0,255.0,63.0,0.25,Moderate,16.67,Moderate,Low Stock,Reorder Soon
2023-07-01,BB_0069,urban,B_pos,cryoprecipitate,232,195.0,233.0,258.0,63.0,0.15,Low,18.19,Moderate,Adequate,Reorder Soon
2024-07-01,BB_0042,urban,A_pos,fresh_frozen_plasma,272,223.0,261.0,286.0,63.0,0.24,Moderate,20.18,Moderate,Adequate,Reorder Soon
2021-05-01,BB_0111,peri_urban,A_pos,fresh_frozen_plasma,237,199.0,237.0,262.0,63.0,0.21,Low,12.06,Low,Adequate,Reorder Soon
2024-06-01,BB_0125,urban,O_neg,whole_blood,243,205.0,243.0,268.0,63.0,0.29,Critical,4.39,Low,Recovered,Reorder Soon
2024-10-01,BB_0099,peri_urban,O_pos,group_O_neg_emergency,249,203.67,250.0,266.7,63.0,0.15,Low,14.98,Moderate,Recovered,Reorder Soon
2022-04-01,BB_0112,peri_urban,B_pos,fresh_frozen_plasma,238,201.0,238.0,264.0,63.0,0.28,High,21.89,Moderate,Adequate,Reorder Soon
2023-04-01,BB_0067,urban,A_pos,group_O_neg_emergency,236,207.5,242.5,270.4,62.9,0.28,High,11.83,Low,Adequate,Reorder Soon
2023-12-01,BB_0044,urban,O_neg,platelet_concentrate,229,194.0,229.0,256.9,62.9,0.25,Moderate,9.79,Low,Adequate,Reorder Soon
2024-10-01,BB_0115,peri_urban,O_pos,group_O_neg_emergency,229,199.0,245.6,261.9,62.9,0.27,High,19.12,High,Adequate,Investigate High Wastage
2024-07-01,BB_0070,urban,O_pos,whole_blood,237,198.2,246.8,261.1,62.9,0.22,Moderate,17.32,Moderate,Recovered,Reorder Soon
2023-09-01,BB_0043,urban,O_neg,platelet_concentrate,231,196.0,231.0,258.9,62.9,0.25,Moderate,9.18,Low,Adequate,Reorder Soon
2024-07-01,BB_0095,peri_urban,B_pos,group_O_neg_emergency,264,216.0,253.5,278.8,62.8,0.3,Critical,17.35,Moderate,Adequate,Reorder Soon
2022-08-01,BB_0137,peri_urban,A_neg,fresh_frozen_plasma,236,199.0,236.0,261.8,62.8,0.28,High,20.1,Moderate,Adequate,Reorder Soon
2023-06-01,BB_0135,urban,O_pos,whole_blood,217,209.14,242.43,271.9,62.8,0.25,Moderate,13.55,Low,Recovered,Reorder Soon
2024-12-01,BB_0088,rural,B_pos,group_O_neg_emergency,211,194.0,231.5,256.8,62.8,0.32,Critical,16.36,Moderate,Low Stock,Reorder Soon
2024-08-01,BB_0121,peri_urban,B_pos,platelet_concentrate,250,206.5,243.0,269.3,62.8,0.24,Moderate,16.99,Moderate,Adequate,Reorder Soon
2023-08-01,BB_0018,urban,O_pos,cryoprecipitate,243,201.25,237.75,264.0,62.8,0.2,Low,17.25,Moderate,Recovered,Reorder Soon
2023-10-01,BB_0119,urban,B_pos,whole_blood,253,211.5,248.5,274.3,62.8,0.22,Low,9.98,Low,Adequate,Reorder Soon
2024-09-01,BB_0045,urban,O_pos,group_O_neg_emergency,242,201.4,248.6,264.1,62.7,0.22,Low,15.17,Moderate,Adequate,Reorder Soon
2022-02-01,BB_0068,rural,AB_neg,fresh_frozen_plasma,235,202.0,235.0,264.7,62.7,0.27,High,19.8,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0021,peri_urban,O_pos,group_O_neg_emergency,239,201.43,246.29,264.1,62.7,0.26,High,13.99,Moderate,Critical,Reorder Soon
2024-01-01,BB_0104,peri_urban,A_neg,packed_RBC,249,211.0,249.0,273.7,62.7,0.22,Moderate,6.64,Low,Adequate,Reorder Soon
2024-01-01,BB_0120,urban,A_pos,platelet_concentrate,247,208.33,245.33,271.0,62.7,0.26,High,19.33,High,Low Stock,Prioritize Near-Expiry Usage
2024-11-01,BB_0037,urban,O_pos,platelet_concentrate,236,209.2,250.2,271.8,62.6,0.21,Low,17.1,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0027,urban,O_pos,whole_blood,238,195.2,232.8,257.8,62.6,0.35,Critical,18.08,Moderate,Adequate,Monitor Closely
2022-04-01,BB_0051,rural,AB_pos,platelet_concentrate,241,202.0,241.0,264.6,62.6,0.31,Critical,13.37,Low,Adequate,Reorder Soon
2024-05-01,BB_0049,urban,A_pos,platelet_concentrate,235,208.2,250.0,270.8,62.6,0.37,Critical,21.02,High,Adequate,Monitor Closely
2024-08-01,BB_0059,urban,AB_pos,fresh_frozen_plasma,247,210.0,247.0,272.6,62.6,0.37,Critical,10.95,Low,Recovered,Monitor Closely
2022-05-01,BB_0076,urban,B_pos,group_O_neg_emergency,230,193.67,231.0,256.3,62.6,0.21,Low,14.98,Moderate,Adequate,Reorder Soon
2022-08-01,BB_0033,peri_urban,O_pos,platelet_concentrate,242,201.33,237.67,263.8,62.5,0.23,Moderate,8.17,Low,Adequate,Reorder Soon
2023-11-01,BB_0089,urban,O_neg,group_O_neg_emergency,249,202.5,239.0,265.0,62.5,0.29,Critical,13.35,Low,Adequate,Reorder Soon
2023-06-01,BB_0134,rural,A_pos,whole_blood,248,212.0,247.67,274.5,62.5,0.25,Moderate,18.92,Moderate,Adequate,Reorder Soon
2023-05-01,BB_0039,urban,A_pos,fresh_frozen_plasma,262,208.5,246.0,271.0,62.5,0.32,Critical,16.42,Moderate,Recovered,Reorder Soon
2024-11-01,BB_0146,rural,O_neg,packed_RBC,242,207.0,242.0,269.5,62.5,0.18,Low,16.91,Moderate,Low Stock,Reorder Soon
2023-09-01,BB_0122,urban,A_neg,cryoprecipitate,245,206.0,245.0,268.5,62.5,0.26,High,17.48,Moderate,Adequate,Reorder Soon
2022-05-01,BB_0073,peri_urban,B_pos,fresh_frozen_plasma,268,207.0,243.5,269.5,62.5,0.21,Low,16.6,Moderate,Low Stock,Reorder Soon
2021-07-01,BB_0049,urban,O_neg,packed_RBC,245,210.0,245.0,272.5,62.5,0.37,Critical,10.48,Low,Adequate,Monitor Closely
2021-10-01,BB_0040,urban,O_neg,packed_RBC,243,208.0,243.0,270.5,62.5,0.28,High,8.17,Low,Critical,Reorder Soon
2021-03-01,BB_0095,rural,B_pos,packed_RBC,243,206.0,243.0,268.5,62.5,0.3,Critical,21.36,High,Low Stock,Investigate High Wastage
2024-10-01,BB_0147,peri_urban,AB_pos,cryoprecipitate,240,205.0,240.0,267.5,62.5,0.24,Moderate,17.56,Moderate,Low Stock,Reorder Soon
2023-04-01,BB_0073,rural,O_neg,platelet_concentrate,240,204.5,239.0,266.9,62.4,0.21,Low,14.32,Moderate,Recovered,Reorder Soon
2023-08-01,BB_0038,urban,A_pos,packed_RBC,210,194.5,230.5,256.9,62.4,0.23,Moderate,16.99,Moderate,Recovered,Reorder Soon
2023-03-01,BB_0142,rural,A_pos,group_O_neg_emergency,241,206.5,241.0,268.9,62.4,0.2,Low,14.68,Moderate,Adequate,Reorder Soon
2023-03-01,BB_0022,urban,A_pos,packed_RBC,237,210.5,246.5,272.9,62.4,0.19,Low,19.89,High,Adequate,Investigate High Wastage
2023-05-01,BB_0133,urban,A_pos,cryoprecipitate,250,214.0,250.0,276.4,62.4,0.22,Low,9.35,Low,Recovered,Reorder Soon
2024-01-01,BB_0087,urban,A_pos,packed_RBC,241,205.0,241.0,267.4,62.4,0.21,Low,20.0,High,Low Stock,Investigate High Wastage
2024-02-01,BB_0047,urban,B_pos,group_O_neg_emergency,256,219.0,256.0,281.3,62.3,0.33,Critical,10.96,Low,Adequate,Monitor Closely
2022-11-01,BB_0051,peri_urban,B_pos,platelet_concentrate,244,208.0,244.0,270.3,62.3,0.31,Critical,13.46,Low,Adequate,Reorder Soon
2024-05-01,BB_0124,urban,B_pos,whole_blood,264,200.0,231.4,262.3,62.3,0.22,Low,19.3,High,Low Stock,Investigate High Wastage
2024-02-01,BB_0088,peri_urban,O_neg,cryoprecipitate,248,212.0,246.5,274.3,62.3,0.32,Critical,11.76,Low,Adequate,Reorder Soon
2023-10-01,BB_0076,rural,A_neg,fresh_frozen_plasma,230,215.5,252.0,277.8,62.3,0.21,Low,14.42,Moderate,Adequate,Reorder Soon
2024-03-01,BB_0029,peri_urban,B_pos,platelet_concentrate,232,200.5,236.5,262.8,62.3,0.16,Low,13.6,Low,Low Stock,Reorder Soon
2024-08-01,BB_0028,peri_urban,B_pos,platelet_concentrate,254,218.0,254.0,280.3,62.3,0.19,Low,23.39,High,Recovered,Prioritize Near-Expiry Usage
2022-08-01,BB_0045,urban,A_neg,platelet_concentrate,261,224.0,261.0,286.2,62.2,0.22,Low,11.61,Low,Adequate,Reorder Soon
2023-11-01,BB_0048,urban,A_neg,group_O_neg_emergency,238,201.0,238.0,263.2,62.2,0.32,Critical,28.36,High,Recovered,Investigate High Wastage
2022-09-01,BB_0146,urban,A_neg,platelet_concentrate,230,193.0,230.0,255.2,62.2,0.18,Low,19.69,High,Low Stock,Prioritize Near-Expiry Usage
2024-12-01,BB_0104,rural,O_pos,fresh_frozen_plasma,230,209.57,250.86,271.8,62.2,0.22,Moderate,17.29,Moderate,Recovered,Reorder Soon
2024-04-01,BB_0042,urban,A_pos,platelet_concentrate,222,205.5,242.0,267.7,62.2,0.24,Moderate,21.14,High,Recovered,Prioritize Near-Expiry Usage
2023-08-01,BB_0142,rural,A_pos,fresh_frozen_plasma,235,201.14,245.71,263.3,62.2,0.2,Low,13.14,Low,Critical,Reorder Soon
2023-12-01,BB_0039,rural,A_neg,group_O_neg_emergency,225,188.0,225.0,250.2,62.2,0.32,Critical,20.21,High,Recovered,Investigate High Wastage
2024-11-01,BB_0129,urban,B_pos,packed_RBC,254,204.75,241.25,266.8,62.1,0.28,High,17.55,Moderate,Critical,Reorder Soon
2023-12-01,BB_0120,peri_urban,O_pos,platelet_concentrate,250,216.67,252.67,278.8,62.1,0.26,High,18.0,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0012,rural,O_pos,platelet_concentrate,275,207.57,251.14,269.7,62.1,0.23,Moderate,14.23,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0065,rural,A_pos,cryoprecipitate,230,195.17,239.0,257.3,62.1,0.32,Critical,17.19,Moderate,Critical,Reorder Soon
2024-10-01,BB_0047,rural,O_pos,fresh_frozen_plasma,265,209.6,252.2,271.7,62.1,0.33,Critical,14.95,Moderate,Adequate,Monitor Closely
2023-12-01,BB_0006,peri_urban,B_neg,group_O_neg_emergency,237,202.0,237.0,264.1,62.1,0.22,Low,8.91,Low,Recovered,Reorder Soon
2024-11-01,BB_0039,peri_urban,O_pos,platelet_concentrate,234,205.4,242.2,267.5,62.1,0.32,Critical,19.58,High,Critical,Prioritize Near-Expiry Usage
2024-07-01,BB_0027,urban,A_pos,fresh_frozen_plasma,251,203.8,245.6,265.9,62.1,0.35,Critical,11.76,Low,Low Stock,Monitor Closely
2024-09-01,BB_0066,urban,B_pos,cryoprecipitate,249,212.0,249.0,274.0,62.0,0.22,Moderate,16.98,Moderate,Adequate,Reorder Soon
2022-03-01,BB_0066,urban,A_pos,fresh_frozen_plasma,214,195.5,232.5,257.5,62.0,0.22,Moderate,17.6,Moderate,Adequate,Reorder Soon
2022-04-01,BB_0060,urban,O_neg,group_O_neg_emergency,228,192.0,228.0,254.0,62.0,0.25,Moderate,11.98,Low,Adequate,Reorder Soon
2024-12-01,BB_0090,rural,O_pos,fresh_frozen_plasma,244,203.0,243.71,265.0,62.0,0.2,Low,17.2,Moderate,Adequate,Reorder Soon
2024-08-01,BB_0038,urban,B_pos,whole_blood,270,209.5,248.17,271.5,62.0,0.23,Moderate,14.08,Moderate,Low Stock,Reorder Soon
2022-08-01,BB_0032,peri_urban,A_pos,group_O_neg_emergency,246,207.0,241.0,268.9,61.9,0.29,High,16.3,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0111,urban,B_pos,group_O_neg_emergency,227,193.67,230.33,255.6,61.9,0.21,Low,17.95,Moderate,Low Stock,Reorder Soon
2022-02-01,BB_0060,peri_urban,O_neg,platelet_concentrate,257,223.0,257.0,284.9,61.9,0.25,Moderate,19.73,High,Adequate,Prioritize Near-Expiry Usage
2024-04-01,BB_0080,urban,O_neg,platelet_concentrate,238,204.0,238.0,265.9,61.9,0.27,High,9.31,Low,Adequate,Reorder Soon
2023-06-01,BB_0046,urban,A_pos,packed_RBC,261,208.4,239.8,270.2,61.8,0.29,Critical,14.99,Moderate,Recovered,Reorder Soon
2022-04-01,BB_0075,rural,O_neg,cryoprecipitate,227,193.0,227.0,254.8,61.8,0.28,High,18.65,Moderate,Recovered,Reorder Soon
2023-08-01,BB_0090,rural,A_pos,whole_blood,251,216.0,251.0,277.8,61.8,0.2,Low,31.94,High,Adequate,Investigate High Wastage
2021-12-01,BB_0083,peri_urban,A_pos,whole_blood,223,188.0,223.0,249.8,61.8,0.29,Critical,11.7,Low,Adequate,Reorder Soon
2023-04-01,BB_0134,peri_urban,O_neg,fresh_frozen_plasma,257,202.5,240.0,264.3,61.8,0.25,Moderate,18.12,Moderate,Recovered,Reorder Soon
2024-07-01,BB_0079,urban,B_pos,group_O_neg_emergency,250,204.5,241.0,266.3,61.8,0.39,Critical,15.0,Moderate,Adequate,Monitor Closely
