id,facility_level,facility_id,region_type,collection_type,has_component_separation,has_nat_testing,has_blood_bank_fridge,has_platelet_agitator,blood_bank_staff_count,product_name,product_category,storage_temp_c,shelf_life_days,unit_cost_usd,blood_group,year,month,units_collected_month,units_requested_month,units_crossmatched,units_transfused,tti_screened_pct,tti_positive_pct,units_discarded_tti,units_expired,available_on_survey_day,shortage_in_last_month,shortage_days_last_month,shortage_cause,crossmatch_turnaround_hours,transfusion_reactions_month,maternal_deaths_no_blood,surgical_cancellations_no_blood,cold_chain_maintained,report_submitted,report_month,supply_demand_gap,total_wastage,wastage_rate,expiry_rate,tti_discard_rate,demand_fulfillment_rate,crossmatch_conversion_rate,collection_utilization_rate,inventory_demand_ratio,shortage_severity,wastage_risk,inventory_status
9326,national_blood_centre,BB_0149,peri_urban,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.00,B_pos,2023,11,189,240,189,131,1.0000,7.90,14,17,1,0,0,not_applicable,0.80,0,0,0,1,1,2023-11-01,-51,31,16.40,8.99,7.41,54.58,69.31,69.31,0.00417,No Shortage,Moderate,Adequate
9327,national_blood_centre,BB_0016,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.00,B_pos,2024,5,220,220,192,167,1.0000,6.50,14,12,1,0,0,not_applicable,1.10,2,0,0,1,1,2024-05-01,0,26,11.82,5.45,6.36,75.91,86.98,75.91,0.00455,No Shortage,Low,Adequate
9328,national_blood_centre,BB_0083,urban,VNRD_centralised,1,1,1,1,3,platelet_concentrate,platelets,22,5,60.00,O_pos,2023,8,183,243,183,139,1.0000,4.60,8,25,0,1,5,demand_surge_trauma,1.00,0,0,1,1,1,2023-08-01,-60,33,18.03,13.66,4.37,57.20,75.96,75.96,0.00000,Moderate,Moderate,Critical
9329,national_blood_centre,BB_0013,urban,VNRD_centralised,1,1,1,1,3,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2023,2,215,259,205,175,0.9800,8.80,18,20,1,0,0,not_applicable,0.60,0,0,0,0,1,2023-02-01,-44,38,17.67,9.30,8.37,67.57,85.37,81.40,0.00386,No Shortage,Moderate,Adequate
9330,national_blood_centre,BB_0137,urban,VNRD_centralised,1,1,1,1,12,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2024,8,183,242,183,146,0.8700,9.40,17,40,0,1,16,demand_surge_trauma,0.50,1,0,1,1,1,2024-08-01,-59,57,31.15,21.86,9.29,60.33,79.78,79.78,0.00000,Critical,High,Critical
9331,national_blood_centre,BB_0036,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,O_pos,2022,8,205,244,205,154,1.0000,5.70,11,20,1,0,0,not_applicable,1.50,0,0,0,1,1,2022-08-01,-39,31,15.12,9.76,5.37,63.11,75.12,75.12,0.00410,No Shortage,Moderate,Adequate
9332,national_blood_centre,BB_0135,rural,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.00,A_pos,2024,8,210,236,198,163,0.8300,8.80,18,14,1,1,1,expired_units,0.50,0,0,8,1,1,2024-08-01,-26,32,15.24,6.67,8.57,69.07,82.32,77.62,0.00424,Low,Moderate,Recovered
9333,national_blood_centre,BB_0122,peri_urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2024,8,192,258,192,135,0.9400,0.90,1,21,0,1,2,expired_units,0.50,0,1,4,1,0,2024-08-01,-66,22,11.46,10.94,0.52,52.33,70.31,70.31,0.00000,Low,Low,Critical
9334,national_blood_centre,BB_0108,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.00,A_pos,2023,2,204,256,168,137,0.8700,5.90,12,6,0,1,1,demand_surge_trauma,3.80,0,0,5,1,1,2023-02-01,-52,18,8.82,2.94,5.88,53.52,81.55,67.16,0.00000,Low,Low,Critical
9335,national_blood_centre,BB_0088,peri_urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.00,O_neg,2024,2,201,248,178,149,0.8000,0.50,1,12,1,0,0,not_applicable,6.30,0,0,0,0,1,2024-02-01,-47,13,6.47,5.97,0.50,60.08,83.71,74.13,0.00403,No Shortage,Low,Adequate
9336,national_blood_centre,BB_0120,urban,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2023,7,196,261,196,148,0.9500,5.10,9,27,1,0,0,not_applicable,1.00,0,0,0,1,1,2023-07-01,-65,36,18.37,13.78,4.59,56.70,75.51,75.51,0.00383,No Shortage,Moderate,Adequate
9337,national_blood_centre,BB_0120,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,B_neg,2021,6,164,266,164,101,1.0000,9.20,15,8,0,0,0,not_applicable,0.50,1,0,0,1,1,2021-06-01,-102,23,14.02,4.88,9.15,37.97,61.59,61.59,0.00000,No Shortage,Moderate,Low Stock
9338,national_blood_centre,BB_0052,rural,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.00,A_pos,2022,6,178,230,177,129,1.0000,7.00,12,29,1,0,0,not_applicable,1.00,1,0,0,1,0,2022-06-01,-52,41,23.03,16.29,6.74,56.09,72.88,72.47,0.00435,No Shortage,High,Adequate
9339,national_blood_centre,BB_0129,rural,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,11,169,281,169,169,0.8800,5.40,9,6,0,0,0,not_applicable,0.50,2,0,0,1,1,2023-11-01,-112,15,8.88,3.55,5.33,60.14,100.00,100.00,0.00000,No Shortage,Low,Low Stock
9340,national_blood_centre,BB_0114,urban,VNRD_centralised,1,1,1,1,13,platelet_concentrate,platelets,22,5,60.00,O_pos,2024,6,208,234,179,149,1.0000,3.00,6,29,1,0,0,not_applicable,0.50,0,0,0,1,1,2024-06-01,-26,35,16.83,13.94,2.88,63.68,83.24,71.63,0.00427,No Shortage,Moderate,Adequate
9341,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2024,1,192,253,192,113,0.9500,6.40,12,29,1,0,0,not_applicable,0.50,2,0,0,0,1,2024-01-01,-61,41,21.35,15.10,6.25,44.66,58.85,58.85,0.00395,No Shortage,High,Adequate
9342,national_blood_centre,BB_0067,urban,VNRD_centralised,1,1,1,1,12,group_O_neg_emergency,red_cells,35,42,65.00,O_neg,2021,5,199,248,194,144,1.0000,6.10,12,32,1,1,2,collection_campaign_failed,0.60,1,0,9,0,1,2021-05-01,-49,44,22.11,16.08,6.03,58.06,74.23,72.36,0.00403,Low,High,Recovered
9343,national_blood_centre,BB_0099,rural,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.00,A_pos,2021,3,196,247,191,115,0.9100,5.20,10,33,0,0,0,not_applicable,2.80,2,0,0,1,1,2021-03-01,-51,43,21.94,16.84,5.10,46.56,60.21,58.67,0.00000,No Shortage,High,Low Stock
9344,national_blood_centre,BB_0048,urban,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.00,A_pos,2024,6,203,226,177,152,0.9000,5.50,11,10,1,0,0,not_applicable,1.80,0,0,0,1,1,2024-06-01,-23,21,10.34,4.93,5.42,67.26,85.88,74.88,0.00442,No Shortage,Low,Adequate
9345,national_blood_centre,BB_0039,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,5,198,267,197,156,1.0000,2.30,4,13,1,1,1,cold_chain_break,0.50,0,2,3,1,1,2023-05-01,-69,17,8.59,6.57,2.02,58.43,79.19,78.79,0.00375,Low,Low,Recovered
9346,national_blood_centre,BB_0043,urban,VNRD_centralised,1,1,1,1,11,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,12,205,246,203,142,0.7200,3.70,7,32,1,0,0,not_applicable,1.60,0,0,0,0,1,2022-12-01,-41,39,19.02,15.61,3.41,57.72,69.95,69.27,0.00407,No Shortage,High,Adequate
9347,national_blood_centre,BB_0015,urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2023,3,200,227,200,169,0.9400,7.70,15,22,1,0,0,not_applicable,1.90,0,0,0,1,1,2023-03-01,-27,37,18.50,11.00,7.50,74.45,84.50,84.50,0.00441,No Shortage,Moderate,Adequate
9348,national_blood_centre,BB_0104,urban,VNRD_centralised,1,1,1,1,14,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2023,5,199,276,199,162,0.8700,1.70,3,15,0,0,0,not_applicable,0.50,0,0,0,1,1,2023-05-01,-77,18,9.05,7.54,1.51,58.70,81.41,81.41,0.00000,No Shortage,Low,Low Stock
9349,national_blood_centre,BB_0144,peri_urban,VNRD_centralised,1,1,1,1,5,whole_blood,red_cells,35,42,40.00,O_pos,2022,1,218,258,200,129,1.0000,13.60,29,18,1,1,5,insufficient_donors,1.60,0,0,6,0,1,2022-01-01,-40,47,21.56,8.26,13.30,50.00,64.50,59.17,0.00388,Moderate,High,Recovered
9350,national_blood_centre,BB_0014,peri_urban,VNRD_centralised,1,1,1,1,3,packed_RBC,red_cells,35,42,55.00,O_pos,2022,7,183,223,176,141,1.0000,9.30,17,13,1,0,0,not_applicable,0.50,1,0,0,1,1,2022-07-01,-40,30,16.39,7.10,9.29,63.23,80.11,77.05,0.00448,No Shortage,Moderate,Adequate
9351,national_blood_centre,BB_0023,urban,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2024,3,202,253,177,105,0.8300,7.10,14,10,0,0,0,not_applicable,1.80,2,0,0,1,0,2024-03-01,-51,24,11.88,4.95,6.93,41.50,59.32,51.98,0.00000,No Shortage,Low,Low Stock
9352,national_blood_centre,BB_0125,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.00,O_pos,2021,4,182,243,182,139,0.8000,6.20,11,23,1,0,0,not_applicable,0.50,1,0,0,1,1,2021-04-01,-61,34,18.68,12.64,6.04,57.20,76.37,76.37,0.00412,No Shortage,Moderate,Adequate
9353,national_blood_centre,BB_0135,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2024,11,204,280,204,154,1.0000,7.20,14,19,0,1,1,transport_delay,0.50,0,0,0,1,1,2024-11-01,-76,33,16.18,9.31,6.86,55.00,75.49,75.49,0.00000,Low,Moderate,Critical
9354,national_blood_centre,BB_0053,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2021,11,196,258,196,166,0.9200,8.70,17,17,1,0,0,not_applicable,0.50,1,0,0,1,1,2021-11-01,-62,34,17.35,8.67,8.67,64.34,84.69,84.69,0.00388,No Shortage,Moderate,Adequate
9355,national_blood_centre,BB_0041,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.00,A_pos,2024,6,182,255,182,98,0.9800,11.60,21,27,0,0,0,not_applicable,2.00,1,0,0,1,1,2024-06-01,-73,48,26.37,14.84,11.54,38.43,53.85,53.85,0.00000,No Shortage,High,Low Stock
9356,national_blood_centre,BB_0085,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,O_pos,2021,10,199,229,156,106,0.9900,10.80,21,40,1,0,0,not_applicable,1.80,1,0,0,1,1,2021-10-01,-30,61,30.65,20.10,10.55,46.29,67.95,53.27,0.00437,No Shortage,High,Adequate
9357,national_blood_centre,BB_0020,peri_urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2023,9,205,247,183,130,0.9600,2.70,5,13,1,0,0,not_applicable,2.90,1,0,0,1,1,2023-09-01,-42,18,8.78,6.34,2.44,52.63,71.04,63.41,0.00405,No Shortage,Low,Adequate
9358,national_blood_centre,BB_0016,urban,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,11,206,221,170,126,1.0000,6.60,13,32,1,0,0,not_applicable,0.50,2,0,0,1,1,2022-11-01,-15,45,21.84,15.53,6.31,57.01,74.12,61.17,0.00452,No Shortage,High,Adequate
9359,national_blood_centre,BB_0033,rural,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2022,11,207,253,207,163,1.0000,2.30,4,21,1,1,1,reagent_stockout_crossmatch,0.50,1,0,1,1,1,2022-11-01,-46,25,12.08,10.14,1.93,64.43,78.74,78.74,0.00395,Low,Low,Recovered
9360,national_blood_centre,BB_0109,urban,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2024,5,191,252,186,169,0.9500,11.90,22,27,1,0,0,not_applicable,0.50,0,0,0,1,0,2024-05-01,-61,49,25.65,14.14,11.52,67.06,90.86,88.48,0.00397,No Shortage,High,Adequate
9361,national_blood_centre,BB_0081,rural,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,O_pos,2022,4,179,235,179,140,0.9700,3.30,5,25,0,0,0,not_applicable,0.50,1,0,0,1,1,2022-04-01,-56,30,16.76,13.97,2.79,59.57,78.21,78.21,0.00000,No Shortage,Moderate,Low Stock
9362,national_blood_centre,BB_0093,urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.00,O_pos,2021,3,186,252,186,137,1.0000,0.80,1,4,1,1,1,power_outage_storage,0.50,0,0,1,0,1,2021-03-01,-66,5,2.69,2.15,0.54,54.37,73.66,73.66,0.00397,Low,Low,Recovered
9363,national_blood_centre,BB_0123,peri_urban,VNRD_centralised,1,1,1,1,4,fresh_frozen_plasma,plasma,-25,365,45.00,B_pos,2024,4,191,259,190,124,1.0000,3.00,5,27,1,0,0,not_applicable,0.80,1,0,0,1,1,2024-04-01,-68,32,16.75,14.14,2.62,47.88,65.26,64.92,0.00386,No Shortage,Moderate,Adequate
9364,national_blood_centre,BB_0018,urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.00,O_pos,2023,11,210,243,192,126,1.0000,0.50,1,20,1,0,0,not_applicable,4.80,1,0,0,1,1,2023-11-01,-33,21,10.00,9.52,0.48,51.85,65.63,60.00,0.00412,No Shortage,Low,Adequate
9365,national_blood_centre,BB_0099,peri_urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2022,8,211,206,196,157,0.9700,5.20,10,22,1,0,0,not_applicable,0.90,0,0,0,1,1,2022-08-01,5,32,15.17,10.43,4.74,76.21,80.10,74.41,0.00485,No Shortage,Moderate,Adequate
9366,national_blood_centre,BB_0066,peri_urban,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2022,8,202,242,186,136,0.8800,0.50,1,42,1,0,0,not_applicable,0.60,0,0,0,1,1,2022-08-01,-40,43,21.29,20.79,0.50,56.20,73.12,67.33,0.00413,No Shortage,High,Adequate
9367,national_blood_centre,BB_0028,rural,VNRD_centralised,1,1,1,1,11,whole_blood,red_cells,35,42,40.00,O_pos,2024,7,204,250,197,140,1.0000,1.60,3,42,1,1,1,power_outage_storage,0.50,2,0,3,1,1,2024-07-01,-46,45,22.06,20.59,1.47,56.00,71.07,68.63,0.00400,Low,High,Recovered
9368,national_blood_centre,BB_0126,peri_urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,O_pos,2022,1,232,247,163,130,0.7900,3.80,8,26,1,0,0,not_applicable,2.20,0,0,0,1,1,2022-01-01,-15,34,14.66,11.21,3.45,52.63,79.75,56.03,0.00405,No Shortage,Moderate,Adequate
9369,national_blood_centre,BB_0031,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.00,B_pos,2023,10,169,234,169,119,0.9100,4.70,7,12,1,0,0,not_applicable,3.80,2,0,0,1,1,2023-10-01,-65,19,11.24,7.10,4.14,50.85,70.41,70.41,0.00427,No Shortage,Low,Adequate
9370,national_blood_centre,BB_0044,urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.00,B_pos,2024,4,210,223,180,129,0.8000,8.80,18,32,1,0,0,not_applicable,0.60,3,0,0,1,1,2024-04-01,-13,50,23.81,15.24,8.57,57.85,71.67,61.43,0.00448,No Shortage,High,Adequate
9371,national_blood_centre,BB_0134,peri_urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.00,A_neg,2022,9,197,251,197,137,1.0000,6.40,12,24,1,0,0,not_applicable,2.20,0,0,0,1,1,2022-09-01,-54,36,18.27,12.18,6.09,54.58,69.54,69.54,0.00398,No Shortage,Moderate,Adequate
9372,national_blood_centre,BB_0051,urban,VNRD_centralised,1,1,1,1,13,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2024,4,183,241,183,158,1.0000,4.80,8,22,0,1,1,reagent_stockout_crossmatch,0.50,0,0,1,1,1,2024-04-01,-58,30,16.39,12.02,4.37,65.56,86.34,86.34,0.00000,Low,Moderate,Critical
9373,national_blood_centre,BB_0120,peri_urban,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.00,O_pos,2024,9,211,225,189,161,1.0000,6.00,12,24,1,0,0,not_applicable,0.50,0,0,0,0,1,2024-09-01,-14,36,17.06,11.37,5.69,71.56,85.19,76.30,0.00444,No Shortage,Moderate,Adequate
9374,national_blood_centre,BB_0047,urban,VNRD_centralised,1,1,1,1,12,packed_RBC,red_cells,35,42,55.00,O_pos,2024,9,149,255,149,107,1.0000,3.90,5,2,1,0,0,not_applicable,1.10,0,0,0,1,1,2024-09-01,-106,7,4.70,1.34,3.36,41.96,71.81,71.81,0.00392,No Shortage,Low,Adequate
9375,national_blood_centre,BB_0146,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2021,12,204,253,204,143,0.8100,3.60,7,28,0,0,0,not_applicable,2.50,1,0,0,1,1,2021-12-01,-49,35,17.16,13.73,3.43,56.52,70.10,70.10,0.00000,No Shortage,Moderate,Low Stock
9376,national_blood_centre,BB_0104,urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.00,O_pos,2021,6,183,247,159,96,0.9000,8.90,16,8,1,0,0,not_applicable,0.90,2,0,0,0,1,2021-06-01,-64,24,13.11,4.37,8.74,38.87,60.38,52.46,0.00405,No Shortage,Low,Adequate
9377,national_blood_centre,BB_0096,urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2023,11,198,257,175,140,1.0000,10.50,20,27,1,1,4,collection_campaign_failed,0.50,0,1,1,1,1,2023-11-01,-59,47,23.74,13.64,10.10,54.47,80.00,70.71,0.00389,Moderate,High,Recovered
9378,national_blood_centre,BB_0012,urban,VNRD_centralised,1,1,1,1,6,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2024,4,217,241,189,147,1.0000,9.60,20,34,1,0,0,not_applicable,0.50,1,0,0,1,1,2024-04-01,-24,54,24.88,15.67,9.22,61.00,77.78,67.74,0.00415,No Shortage,High,Adequate
9379,national_blood_centre,BB_0148,peri_urban,VNRD_centralised,1,1,1,1,15,whole_blood,red_cells,35,42,40.00,AB_neg,2022,11,193,262,193,169,1.0000,1.50,2,22,1,1,1,seasonal_low_donation,0.80,0,0,7,1,1,2022-11-01,-69,24,12.44,11.40,1.04,64.50,87.56,87.56,0.00382,Low,Low,Recovered
9380,national_blood_centre,BB_0142,urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,O_pos,2024,11,208,239,191,138,0.9100,3.50,7,20,1,0,0,not_applicable,0.90,0,0,0,1,1,2024-11-01,-31,27,12.98,9.62,3.37,57.74,72.25,66.35,0.00418,No Shortage,Low,Adequate
9381,national_blood_centre,BB_0073,urban,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,8,183,243,183,97,0.9600,5.70,10,24,1,0,0,not_applicable,1.30,1,0,0,1,1,2023-08-01,-60,34,18.58,13.11,5.46,39.92,53.01,53.01,0.00412,No Shortage,Moderate,Adequate
9382,national_blood_centre,BB_0091,peri_urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.00,O_neg,2024,5,184,263,184,98,0.9500,5.70,10,28,1,0,0,not_applicable,1.30,2,0,0,1,1,2024-05-01,-79,38,20.65,15.22,5.43,37.26,53.26,53.26,0.00380,No Shortage,High,Adequate
9383,national_blood_centre,BB_0110,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2023,10,197,237,197,170,0.9700,1.80,3,22,1,1,2,expired_units,0.50,0,0,0,1,1,2023-10-01,-40,25,12.69,11.17,1.52,71.73,86.29,86.29,0.00422,Low,Low,Recovered
9384,national_blood_centre,BB_0088,urban,VNRD_centralised,1,1,1,1,3,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2023,7,188,252,174,135,0.9800,7.80,14,24,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-07-01,-64,38,20.21,12.77,7.45,53.57,77.59,71.81,0.00397,No Shortage,High,Adequate
9385,national_blood_centre,BB_0086,peri_urban,VNRD_centralised,1,1,1,1,4,whole_blood,red_cells,35,42,40.00,O_pos,2024,10,188,248,188,118,0.8800,3.70,6,30,1,1,2,transport_delay,2.70,0,0,5,1,1,2024-10-01,-60,36,19.15,15.96,3.19,47.58,62.77,62.77,0.00403,Low,High,Recovered
9386,national_blood_centre,BB_0133,urban,VNRD_centralised,1,1,1,1,14,packed_RBC,red_cells,35,42,55.00,A_neg,2022,12,217,249,196,177,1.0000,5.00,10,23,1,0,0,not_applicable,0.50,1,0,0,1,1,2022-12-01,-32,33,15.21,10.60,4.61,71.08,90.31,81.57,0.00402,No Shortage,Moderate,Adequate
9387,national_blood_centre,BB_0009,urban,VNRD_centralised,1,1,1,1,13,fresh_frozen_plasma,plasma,-25,365,45.00,B_pos,2022,2,192,248,192,145,0.9400,3.10,5,13,1,0,0,not_applicable,0.90,0,0,0,1,1,2022-02-01,-56,18,9.38,6.77,2.60,58.47,75.52,75.52,0.00403,No Shortage,Low,Adequate
9388,national_blood_centre,BB_0015,peri_urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,B_pos,2021,8,207,253,207,166,0.9500,5.80,12,18,0,1,4,demand_surge_obstetric,0.50,0,0,0,1,1,2021-08-01,-46,30,14.49,8.70,5.80,65.61,80.19,80.19,0.00000,Moderate,Moderate,Critical
9389,national_blood_centre,BB_0143,urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2022,10,207,255,204,174,0.9500,7.40,15,11,1,0,0,not_applicable,0.90,1,0,0,1,1,2022-10-01,-48,26,12.56,5.31,7.25,68.24,85.29,84.06,0.00392,No Shortage,Low,Adequate
9390,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,13,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2024,8,193,225,193,164,0.9200,2.90,5,25,1,0,0,not_applicable,0.70,0,0,0,1,1,2024-08-01,-32,30,15.54,12.95,2.59,72.89,84.97,84.97,0.00444,No Shortage,Moderate,Adequate
9391,national_blood_centre,BB_0018,rural,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,O_pos,2022,2,183,272,183,125,0.8400,6.30,11,29,0,0,0,not_applicable,5.80,0,0,0,1,1,2022-02-01,-89,40,21.86,15.85,6.01,45.96,68.31,68.31,0.00000,No Shortage,High,Low Stock
9392,national_blood_centre,BB_0039,urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.00,A_pos,2024,4,201,256,201,143,1.0000,4.00,8,16,1,0,0,not_applicable,0.50,1,0,0,1,1,2024-04-01,-55,24,11.94,7.96,3.98,55.86,71.14,71.14,0.00391,No Shortage,Low,Adequate
9393,national_blood_centre,BB_0103,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2024,7,184,258,184,120,0.7700,4.90,9,21,0,1,12,collection_campaign_failed,0.50,0,0,2,0,1,2024-07-01,-74,30,16.30,11.41,4.89,46.51,65.22,65.22,0.00000,Critical,Moderate,Critical
9394,national_blood_centre,BB_0122,urban,VNRD_centralised,1,1,1,1,3,platelet_concentrate,platelets,22,5,60.00,O_pos,2021,6,204,267,204,127,0.7300,1.20,2,29,0,0,0,not_applicable,1.40,1,0,0,1,1,2021-06-01,-63,31,15.20,14.22,0.98,47.57,62.25,62.25,0.00000,No Shortage,Moderate,Low Stock
9395,national_blood_centre,BB_0032,urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2022,6,201,278,201,161,0.9700,6.60,13,13,1,1,22,demand_surge_obstetric,0.50,1,0,0,1,1,2022-06-01,-77,26,12.94,6.47,6.47,57.91,80.10,80.10,0.00360,Critical,Low,Recovered
9396,national_blood_centre,BB_0081,urban,VNRD_centralised,1,1,1,1,14,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2022,9,208,266,206,140,0.9100,4.60,9,14,1,0,0,not_applicable,0.70,0,0,0,0,1,2022-09-01,-58,23,11.06,6.73,4.33,52.63,67.96,67.31,0.00376,No Shortage,Low,Adequate
9397,national_blood_centre,BB_0081,urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.00,O_pos,2024,8,198,254,194,150,0.9800,4.90,9,26,1,1,12,tti_positive_discard,1.20,1,1,1,1,1,2024-08-01,-56,35,17.68,13.13,4.55,59.06,77.32,75.76,0.00394,Critical,Moderate,Recovered
9398,national_blood_centre,BB_0070,peri_urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.00,A_pos,2022,4,188,250,188,124,0.8700,2.60,4,11,1,0,0,not_applicable,1.10,1,0,0,1,1,2022-04-01,-62,15,7.98,5.85,2.13,49.60,65.96,65.96,0.00400,No Shortage,Low,Adequate
9399,national_blood_centre,BB_0130,peri_urban,VNRD_centralised,1,1,1,1,15,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,1,227,289,226,171,0.8800,5.90,13,18,0,0,0,not_applicable,0.50,0,0,0,1,1,2022-01-01,-62,31,13.66,7.93,5.73,59.17,75.66,75.33,0.00000,No Shortage,Low,Low Stock
9400,national_blood_centre,BB_0041,peri_urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.00,B_pos,2024,12,214,241,201,175,0.9000,9.70,20,28,1,0,0,not_applicable,2.80,0,0,0,1,1,2024-12-01,-27,48,22.43,13.08,9.35,72.61,87.06,81.78,0.00415,No Shortage,High,Adequate
9401,national_blood_centre,BB_0141,peri_urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2021,12,210,250,198,140,0.9100,0.50,1,10,1,1,3,demand_surge_trauma,1.30,1,0,2,1,1,2021-12-01,-40,11,5.24,4.76,0.48,56.00,70.71,66.67,0.00400,Moderate,Low,Recovered
9402,national_blood_centre,BB_0065,urban,VNRD_centralised,1,1,1,1,13,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2023,11,203,247,184,158,0.8200,3.80,7,17,1,0,0,not_applicable,1.30,2,0,0,1,1,2023-11-01,-44,24,11.82,8.37,3.45,63.97,85.87,77.83,0.00405,No Shortage,Low,Adequate
